"ID","year","01","02","03","04","05","06","07","08","09","10","11","12"
"TE","1989",146.443939208984,69.7933807373047,74.0426559448242,65.4146575927734,120.423950195312,140.588088989258,67.8485336303711,41.8830451965332,110.20979309082,129.711563110352,120.178840637207,367.327056884766
"TE","1990",153.716552734375,169.432601928711,116.062644958496,62.9759559631348,236.51091003418,30.2570037841797,34.2340774536133,252.298873901367,72.4475479125977,124.284294128418,213.764892578125,154.992080688477
"TE","1991",125.287261962891,110.353118896484,187.60595703125,67.5664520263672,7.37289476394653,27.200740814209,43.0636825561523,43.8842811584473,173.566436767578,140.294723510742,141.657608032227,160.670959472656
"TE","1992",250.574523925781,124.281188964844,54.0480155944824,44.1835861206055,97.0041656494141,39.4257926940918,34.079174041748,49.0303192138672,113.70629119873,203.522323608398,213.381362915039,134.49267578125
"TE","1993",162.476745605469,180.299560546875,159.800918579102,35.4329414367676,184.756088256836,84.8112945556641,21.68674659729,48.8873748779297,70.4895095825195,284.795593261719,123.88648223877,50.0019149780273
"TE","1994",56.0321655273438,129.79118347168,47.3310623168945,53.0776786804199,78.933349609375,37.1335945129395,50.1893272399902,69.4715347290039,38.6013984680176,197.145294189453,218.878890991211,177.430618286133
"TE","1995",88.0977630615234,163.31037902832,146.523239135742,63.4063110351562,102.786827087402,161.217864990234,143.132522583008,124.791458129883,40.2797203063965,231.201385498047,129.895416259766,293.363006591797
"TE","1996",217.517196655273,62.905876159668,327.099853515625,138.862686157227,114.93041229248,47.2192573547363,49.7246131896973,105.207916259766,96.2237777709961,169.33056640625,84.3808898925781,175.906997680664
"TE","1997",214.046157836914,42.8555793762207,102.160110473633,184.624267578125,57.8266258239746,137.073394775391,71.2564544677734,83.0513610839844,149.650344848633,211.120498657227,99.083610534668,183.663528442383
"TE","1998",201.980239868164,172.952880859375,103.409790039062,28.9775466918945,78.7887802124023,48.7473907470703,19.2082633972168,43.4554405212402,89.5104827880859,148.164260864258,88.9834747314453,154.299530029297
"TE","1999",153.55126953125,21.580846786499,84.9772186279297,21.8048858642578,98.5943984985352,44.9270629882812,41.5146331787109,159.384262084961,112.727264404297,75.5746231079102,203.409088134766,162.471588134766
"TE","2000",92.2299346923828,49.2839164733887,89.1948471069336,188.784408569336,52.3330993652344,55.318359375,98.0550765991211,42.883659362793,66.0139846801758,71.3684997558594,169.401016235352,226.601470947266
"TE","2001",197.35221862793,143.566207885742,233.062530517578,45.3312072753906,209.621520996094,120.722381591797,24.7848529815674,143.2314453125,163.496505737305,83.5798416137695,16.4926280975342,336.85498046875
"TE","2002",169.749359130859,120.607849121094,186.98112487793,29.9817161560059,71.8495864868164,58.9858779907227,12.0826168060303,93.6293258666992,171.6083984375,248.161560058594,109.311599731445,318.571716308594
"TE","2003",162.807327270508,129.638137817383,162.612655639648,211.163101196289,17.7816886901855,29.6457481384277,38.4165267944336,95.7735137939453,204.19580078125,36.0912933349609,149.328598022461,207.487167358398
"TE","2004",188.922607421875,203.717071533203,115.125396728516,109.454788208008,31.9492111206055,109.872650146484,68.9328689575195,12.5792074203491,78.7412490844727,305.961883544922,75.431396484375,50.4174423217773
"TE","2005",158.179290771484,95.8128433227539,380.67919921875,131.833480834961,191.984405517578,110.331100463867,48.3304672241211,28.7320537567139,165.314682006836,172.451248168945,54.0804748535156,118.564086914062
"TE","2006",154.212417602539,167.902053833008,272.427001953125,131.1162109375,65.6332244873047,71.6693649291992,23.8554210662842,25.4443073272705,56.3636322021484,176.521697998047,165.054122924805,152.360397338867
"TE","2007",241.318450927734,116.016181945801,96.2242126464844,201.695190429688,15.3240566253662,105.441070556641,33.6144599914551,8.2908411026001,77.2027969360352,114.379554748535,174.259323120117,132.276519775391
"TE","2008",101.651275634766,91.2211685180664,37.333740234375,180.607574462891,106.111862182617,52.5677223205566,49.7246131896973,44.1701698303223,96.5034942626953,44.7749099731445,109.822998046875,109.422470092773
"TE","2009",93.5522308349609,93.3639450073242,50.9238510131836,52.2169609069824,45.1047706604004,52.262092590332,35.783130645752,29.4467811584473,184.895095825195,184.119873046875,122.607978820801,337.68603515625
"TE","2010",164.460189819336,214.430953979492,245.715377807617,300.104064941406,188.225662231445,47.6777000427246,20.7573165893555,81.1930694580078,20.2797183990479,96.7409515380859,62.0071640014648,323.558074951172
"TE","2011",94.8745193481445,54.4878120422363,70.606071472168,66.2753753662109,62.1636238098145,53.4846000671387,17.9690189361572,57.4641075134277,117.482513427734,147.892883300781,179.756866455078,59.2820434570312
"TE","2012",214.707321166992,360.292999267578,153.083969116211,106.15535736084,82.402946472168,62.6533889770508,51.1187591552734,71.472770690918,168.811187744141,152.641738891602,85.403678894043,186.018203735352
"TE","2013",168.922927856445,123.515914916992,431.134429931641,125.091186523438,118.25545501709,14.6700630187988,34.6987953186035,26.1590347290039,72.3076934814453,125.234069824219,60.3451194763184,151.806350708008
"TE","2014",153.220703125,46.9880828857422,134.18278503418,91.953498840332,14.3120908737183,31.4795074462891,151.032699584961,50.1738891601562,108.251747131348,87.107551574707,72.7465515136719,54.9882507324219
"TE","2015",220.82292175293,30.4580726623535,51.2362670898438,113.614936828613,194.152908325195,90.1597595214844,57.9345932006836,60.8948020935059,314.405578613281,195.788482666016,95.3759613037109,248.485977172852
"TE","2016",269.417175292969,9.79556179046631,88.1013870239258,125.521537780762,119.990249633789,93.9800872802734,30.5163497924805,56.4634857177734,86.9930114746094,101.896842956543,25.314266204834,206.656097412109
"TE","2017",203.798416137695,79.2828216552734,69.3564071655273,89.0844421386719,200.802978515625,32.2435722351074,38.5714263916016,147.090957641602,53.8461494445801,173.536697387695,148.305786132812,209.980331420898
"TE","2018",82.3127288818359,129.025909423828,143.399063110352,39.5930824279785,11.2761926651001,21.0882129669189,50.808952331543,18.725866317749,107.69229888916,187.104873657227,169.91242980957,144.880889892578
