"ID","year","01","02","03","04","05","06","07","08","09","10","11","12"
"TE","1988",14.6653327941895,14.4026660919189,15.8100004196167,17.1586685180664,18.1086673736572,20.8553333282471,24.050666809082,25.1240005493164,24.0020008087158,20.7280006408691,17.3126659393311,17.2940006256104
"TE","1989",15.565333366394,16.1026668548584,15.710000038147,16.6586685180664,18.0086669921875,20.755334854126,24.050666809082,25.0240001678467,22.8020000457764,19.9280014038086,17.2126655578613,15.6940002441406
"TE","1990",14.7653331756592,15.3026666641235,15.4100008010864,15.8586683273315,17.9086666107178,20.9553337097168,24.6506671905518,23.4240016937256,23.3020000457764,19.7280006408691,18.1126651763916,15.8940000534058
"TE","1991",15.065333366394,15.1026668548584,15.210000038147,16.458667755127,18.1086673736572,22.3553333282471,24.7506675720215,25.3240013122559,23.8020000457764,20.5279998779297,18.9126663208008,17.1940002441406
"TE","1992",16.3653335571289,15.4026660919189,16.9099998474121,17.6586685180664,18.1086673736572,20.255334854126,23.550666809082,24.7240009307861,23.4020004272461,20.6280002593994,19.6126651763916,16.7940006256104
"TE","1993",16.2653331756592,15.8026666641235,15.210000038147,16.458667755127,17.0086669921875,20.255334854126,23.3506679534912,23.9240016937256,22.8020000457764,19.3280010223389,17.3126659393311,16.0940017700195
"TE","1994",15.4653329849243,14.9026660919189,16.1100006103516,16.8586692810059,17.7086658477783,19.8553333282471,22.6506671905518,23.5240001678467,24.1019992828369,21.8280010223389,17.9126663208008,17.6940002441406
"TE","1995",16.9653339385986,16.6026649475098,16.810001373291,17.458667755127,20.308666229248,21.4553337097168,23.7506675720215,24.9240016937256,23.1019992828369,20.3280010223389,17.2126655578613,16.6940002441406
"TE","1996",13.8653326034546,14.4026660919189,14.9100008010864,16.0586681365967,17.1086673736572,20.3553333282471,23.050666809082,25.0240001678467,23.4020004272461,21.4280014038086,19.0126667022705,15.8940000534058
"TE","1997",15.1653327941895,15.7026662826538,16.2100009918213,17.0586681365967,18.5086669921875,19.6553344726562,22.8506679534912,24.4240016937256,23.5020008087158,21.9280014038086,18.8126659393311,17.5939998626709
"TE","1998",15.4653329849243,15.2026662826538,16.1100006103516,16.958667755127,18.7086658477783,21.1553344726562,24.3506679534912,25.7240009307861,24.3020000457764,20.2280006408691,17.9126663208008,17.3940010070801
"TE","1999",16.4653339385986,16.7026672363281,15.9100008010864,17.958667755127,18.6086673736572,21.3553333282471,24.7506675720215,26.0240001678467,23.8020000457764,20.6280002593994,17.8126659393311,17.7940006256104
"TE","2000",15.2653331756592,16.5026664733887,16.4099998474121,15.8586683273315,18.4086666107178,21.1553344726562,22.7506675720215,23.9240016937256,23.1019992828369,21.0279998779297,19.4126663208008,16.1940002441406
"TE","2001",16.2653331756592,15.5026664733887,15.710000038147,16.7586688995361,18.5086669921875,21.1553344726562,24.3506679534912,25.1240005493164,23.9020004272461,20.2280006408691,18.6126651763916,16.7940006256104
"TE","2002",15.8653326034546,15.8026666641235,14.6100006103516,16.7586688995361,19.1086673736572,20.755334854126,23.6506671905518,24.9240016937256,22.6019992828369,19.5279998779297,18.4126663208008,16.4940013885498
"TE","2003",16.2653331756592,15.1026668548584,14.9100008010864,15.2586679458618,19.0086669921875,21.1553344726562,23.9506664276123,24.4240016937256,23.6019992828369,19.9280014038086,17.9126663208008,17.3940010070801
"TE","2004",17.4653339385986,15.8026666641235,15.9100008010864,16.7586688995361,19.0086669921875,21.8553333282471,23.550666809082,24.3240013122559,23.7019996643066,20.5279998779297,18.7126655578613,16.7940006256104
"TE","2005",16.4653339385986,15.5026664733887,16.1100006103516,17.1586685180664,18.2086658477783,20.255334854126,23.2506675720215,24.9240016937256,23.8020000457764,20.3280010223389,17.7126655578613,16.7940006256104
"TE","2006",15.7653331756592,16.0026664733887,16.4099998474121,16.5586681365967,18.808666229248,20.255334854126,23.550666809082,24.8240013122559,23.7019996643066,19.9280014038086,18.0126667022705,16.4940013885498
"TE","2007",15.9653329849243,16.5026664733887,16.0100002288818,16.8586692810059,19.308666229248,20.1553344726562,23.6506671905518,24.3240013122559,23.2019996643066,21.2280006408691,19.3126659393311,17.3940010070801
"TE","2008",16.6653327941895,16.3026657104492,16.6100006103516,16.7586688995361,19.2086658477783,22.3553333282471,24.6506671905518,25.2240009307861,23.7019996643066,22.2280006408691,19.3126659393311,17.0939998626709
"TE","2009",17.4653339385986,15.8026666641235,16.1100006103516,17.3586692810059,18.6086673736572,20.1553344726562,22.6506671905518,24.6240005493164,23.0020008087158,21.4280014038086,17.7126655578613,15.3940000534058
"TE","2010",15.6653327941895,14.7026662826538,15.1100006103516,16.458667755127,18.5086669921875,21.0553340911865,24.1506671905518,25.4240016937256,23.3020000457764,20.6280002593994,18.5126667022705,15.9940004348755
"TE","2011",16.2653331756592,16.2026672363281,15.5100002288818,16.1586685180664,17.6086673736572,21.0553340911865,23.8506679534912,26.3240013122559,23.9020004272461,21.6280002593994,17.2126655578613,17.2940006256104
"TE","2012",17.0653324127197,16.0026664733887,16.0100002288818,16.6586685180664,18.5086669921875,21.755334854126,23.1506671905518,23.7240009307861,22.6019992828369,20.0279998779297,16.9126663208008,16.7940006256104
"TE","2013",16.6653327941895,16.0026664733887,15.4100008010864,16.2586688995361,17.7086658477783,20.4553337097168,23.050666809082,24.4240016937256,22.9020004272461,20.8280010223389,18.6126651763916,16.7940006256104
"TE","2014",15.6653327941895,15.4026660919189,15.6100006103516,15.8586683273315,19.2086658477783,21.1553344726562,23.4506664276123,25.8240013122559,22.3020000457764,20.6280002593994,17.6126651763916,16.0940017700195
"TE","2015",15.565333366394,15.8026666641235,16.0100002288818,16.458667755127,18.6086673736572,20.9553337097168,22.9506664276123,24.4240016937256,22.8020000457764,19.5279998779297,18.7126655578613,16.0940017700195
"TE","2016",16.2653331756592,16.1026668548584,15.9100008010864,16.2586688995361,18.7086658477783,21.0553340911865,24.1506671905518,25.4240016937256,24.0020008087158,20.0279998779297,17.6126651763916,16.7940006256104
"TE","2017",16.6653327941895,16.4026679992676,15.8100004196167,16.8586692810059,18.7086658477783,20.9553337097168,24.2506675720215,25.1240005493164,24.6019992828369,22.1280002593994,19.5126667022705,16.1940002441406
"TE","2018",17.1653327941895,15.8026666641235,16.5100002288818,16.8586692810059,18.808666229248,20.3553333282471,23.7506675720215,25.1240005493164,24.3020000457764,21.0279998779297,18.3126659393311,17.5939998626709
